Chattanooga TN, 574507, 35.0457984, -85.3093995
Scranton–Wilkes PA, 567998, 41.408969, -75.66241219999999
Portland ME, 561576, 43.6590993, -70.2568189
Lancaster PA, 556629, 40.0378755, -76.3055144
Modesto CA, 551275, 37.6392595, -120.9970014
Lansing MI, 540870, 42.732535, -84.5555347
Myrtle Beach SC, 536165, 33.6890603, -78.8866943
Youngstown OH, 535499, 41.0997803, -80.6495194
Fayetteville NC, 529318, 35.0523673, -78.87837739999999
Pensacola FL, 523146, 30.42130899999999, -87.2169149
Port St. Lucie FL, 520710, 27.2730492, -80.3582261
Lexington KY, 517916, 38.0405837, -84.5037164
Huntsville AL, 514465, 34.7303688, -86.5861037
Reno NV, 500915, 39.529919, -119.8142691
Killeen TX, 496228, 31.1171194, -97.72779589999999
Springfield MO, 487061, 37.2089572, -93.29229889999999
Santa Rosa CA, 482650, 38.440429, -122.7140548
Lafayette LA, 481125, 30.2240897, -92.0198427
Visalia CA, 477544, 36.3301329, -119.2966367
Asheville NC, 476072, 35.5950581, -82.5514869
York PA, 461058, 39.9625984, -76.727745
Vallejo CA, 448747, 38.1040864, -122.2566367
Santa Maria CA, 443837, 34.9530337, -120.4357191
Salisbury MD, 439032, 38.3606736, -75.5993692
Salem OR, 436317, 44.9428975, -123.0350963
Salinas CA, 432858, 36.6777372, -121.6555013
Reading PA, 430449, 40.3356483, -75.9268747
Manchester NH, 426594, 42.9956397, -71.4547891
Mobile AL, 426533, 30.6953657, -88.0398912
Fort Wayne IN, 426076, 41.079273, -85.1393513
Brownsville TX, 425208, 25.9017472, -97.4974838
Corpus Christi TX, 421628, 27.8005828, -97.39638099999999
Gulfport MS, 420782, 30.3674198, -89.0928155
Savannah GA, 418373, 32.0808989, -81.091203
Flint MI, 401983, 43.0125274, -83.6874562
Canton OH, 399316, 40.79894729999999, -81.378447
Naples FL, 397994, 26.1420358, -81.7948103
Peoria IL, 396466, 40.6936488, -89.5889864
Ocala FL, 396415, 29.1871986, -82.14009229999999
Beaumont TX, 393575, 30.080174, -94.1265562
Tallahassee FL, 390992, 30.4382559, -84.28073289999999
Montgomery AL, 385460, 32.3792233, -86.3077368
Shreveport LA, 385154, 32.5251516, -93.7501789
Eugene OR, 382353, 44.0520691, -123.0867536
Trenton NJ, 380688, 40.2205824, -74.759717
Davenport IA, 379374, 41.5236437, -90.5776367
Hickory NC, 368347, 35.7344538, -81.3444573
Fort Collins CO, 366778, 40.5852602, -105.084423
Ann Arbor MI, 366376, 42.2808256, -83.7430378
Huntington WV, 354304, 38.4192496, -82.44515400000002
Greeley CO, 350176, 40.4233142, -104.7091322
Gainesville FL, 348282, 29.6516344, -82.32482619999999
Spartanburg SC, 345831, 34.9495672, -81.9320482
Lincoln NE, 342448, 40.813616, -96.7025955
Clarksville TN, 336605, 36.5297706, -87.3594528
Rockford IL, 335342, 42.2711311, -89.0939952
Green Bay WI, 330292, 44.5133188, -88.0132958
Lubbock TX, 328283, 33.5845617, -101.8456417
Boulder CO, 327468, 40.0149856, -105.2705456
Columbus GA, 324110, 32.4609764, -84.9877094
South Bend IN, 323637, 41.6763545, -86.25198979999999
Roanoke VA, 314340, 37.2709704, -79.9414266
Evansville IN, 314038, 37.9715592, -87.5710898
Kennewick WA, 311469, 46.2086683, -119.119948
Kingsport TN, 311272, 36.548434, -82.5618186
Hagerstown MD, 302510, 39.6417629, -77.71999319999999
Wilmington NC, 300658, 34.2103894, -77.8868117
Crestview FL, 299786, 30.7541808, -86.5727995
Olympia WA, 298758, 47.0378741, -122.9006951
Duluth MN, 291323, 46.78667189999999, -92.1004852
Longview TX, 291219, 32.5007037, -94.74048909999999
Merced CA, 290014, 37.3021632, -120.4829677
Sioux Falls SD, 289592, 43.5460223, -96.731265
Utica NY, 288668, 43.100903, -75.232664
Waco TX, 283885, 31.549333, -97.1466695
San Luis Obispo CA, 282013, 35.2827524, -120.6596156
College Station TX, 277824, 30.627977, -96.3344068
Bremerton WA, 277673, 47.5650067, -122.6269768
Tuscaloosa AL, 277494, 33.2098407, -87.56917349999999
Atlantic City NJ, 275638, 39.3642834, -74.4229266
Cedar Rapids IA, 275592, 41.9778795, -91.6656232
Amarillo TX, 271171, 35.2219971, -101.8312969
Norwich CT, 268681, 41.5242649, -72.07591049999999
Laredo TX, 267780, 27.5035613, -99.5075519
Erie PA, 267689, 42.12922409999999, -80.085059
Santa Cruz CA, 264370, 36.9741171, -122.0307963
Lynchburg VA, 263613, 37.4137536, -79.14224639999999
Kalamazoo MI, 261173, 42.2917069, -85.5872286
Fargo ND, 258663, 46.8771863, -96.7898034
Yakima WA, 257001, 46.6020711, -120.5058987
Charleston WV, 251914, 38.3498195, -81.6326234
Fort Smith AR, 247072, 35.3843722, -94.42096459999999
Daphne AL, 246435, 30.6035255, -87.9036047
Prescott Valley AZ, 246191, 34.6096777, -112.315259
Binghamton NY, 244889, 42.09868669999999, -75.91797380000001
Appleton WI, 244845, 44.2619309, -88.41538469999999
Tyler TX, 241922, 32.3512601, -95.30106239999999
Macon GA, 233916, 32.8406946, -83.6324022
Barnstable Town MA, 232457, 41.7003208, -70.3002024
Topeka KS, 231783, 39.0473451, -95.67515759999999
Bellingham WA, 230677, 48.7519112, -122.4786854
Hilton Head Island SC, 228410, 32.216316, -80.752608
Rochester MN, 228073, 44.0121221, -92.4801989
Burlington VT, 227521, 44.4758825, -73.21207199999999
Lafayette IN, 226452, 40.4167022, -86.87528689999999
Charlottesville VA, 223825, 38.0293059, -78.47667810000002
Las Cruces NM, 223337, 32.3199396, -106.7636538
Champaign IL, 223265, 40.1164204, -88.2433829
Medford OR, 221644, 42.3265152, -122.8755949
Lake Havasu City AZ, 220816, 34.483901, -114.3224548
Athens GA, 220405, 33.9519347, -83.357567
Columbia MO, 214630, 38.9517053, -92.3340724
Gainesville GA, 212692, 34.2978794, -83.8240663
Johnson City TN, 210256, 36.3134397, -82.3534727
Yuma AZ, 207842, 32.6926512, -114.6276916
Lake Charles LA, 207320, 30.2265949, -93.2173758
Chico CA, 207303, 39.7284944, -121.8374777
Jacksonville NC, 207298, 34.7540524, -77.4302414
Elkhart IN, 206890, 41.6873832, -85.973517
Springfield IL, 206655, 39.78172130000001, -89.6501481
Bend OR, 206549, 44.0581728, -121.3153096
Monroe LA, 202869, 32.5093109, -92.1193012
Punta Gorda FL, 202661, 26.9297836, -82.0453664
St. Cloud MN, 201868, 45.5579451, -94.16324039999999
Houma LA, 200656, 29.5957696, -90.71953479999999
Florence SC, 199119, 34.1954331, -79.7625625
Warner Robins GA, 198193, 32.6130007, -83.624201
St. George UT, 197680, 37.0965278, -113.5684164
Racine WI, 195846, 42.7261309, -87.78285230000002
Billings MT, 190208, 45.7832856, -108.5006904
Saginaw MI, 188330, 43.4194699, -83.9508068
Dover DE, 186946, 39.158168, -75.5243682
Bowling Green KY, 185682, 36.9685219, -86.4808043
Panama City FL, 185134, 30.1588129, -85.6602058
Terre Haute IN, 184875, 39.4667034, -87.41390919999999
Joplin MO, 184086, 37.08422710000001, -94.51328099999999
Coeur d'Alene ID, 183578, 47.6734632, -116.7812225
Yuba City CA, 182813, 39.1404477, -121.6169108
Kingston NY, 182319, 41.9270367, -73.9973608
Jackson TN, 181579, 35.6145169, -88.81394689999999
Redding CA, 180930, 40.5865396, -122.3916754
Auburn AL, 180773, 32.6098566, -85.48078249999999
Abilene TX, 179308, 32.4487364, -99.73314390000002
Iowa City IA, 178991, 41.6578257, -91.53461689999999
El Centro CA, 178713, 32.792, -115.5630514
Midland TX, 177216, 31.9973456, -102.0779146
Muskegon MI, 176565, 43.2341813, -86.24839209999999
Burlington NC, 176353, 36.0958949, -79.4372709
Eau Claire WI, 173644, 44.811349, -91.4984941
Greenville NC, 173542, 35.612661, -77.3663538
Hattiesburg MS, 173359, 31.3271189, -89.29033919999999
Bloomington IL, 171141, 40.4842027, -88.99368729999999
Oshkosh WI, 170718, 44.0247062, -88.5426136
Pueblo CO, 169544, 38.2544472, -104.6091409
Waterloo IA, 167889, 42.492786, -92.34257749999999
Sebastian FL, 167352, 27.816415, -80.4706078
East Stroudsburg PA, 167198, 41.0030522, -75.1817547
Wausau WI, 166334, 44.9591352, -89.6301221
Blacksburg VA, 165812, 37.2295733, -80.4139393
Idaho Falls ID, 165608, 43.49266069999999, -112.0407584
Janesville WI, 164060, 42.6827885, -89.0187222
Homosassa Springs FL, 162529, 28.8037059, -82.5761369
Bloomington IN, 161227, 39.165325, -86.52638569999999
Odessa TX, 160869, 31.8456816, -102.3676431
Madera CA, 160256, 36.9613356, -120.0607176
Jackson MI, 160066, 42.245869, -84.40134619999999
Grand Junction CO, 158636, 39.0638705, -108.5506486
State College PA, 158425, 40.7933949, -77.8600012
Decatur AL, 157425, 34.6059253, -86.9833417
Elizabethtown KY, 157026, 37.7030646, -85.8649408
Chambersburg PA, 156902, 39.9375911, -77.6611022
Santa Fe NM, 155664, 35.6869752, -105.937799
Monroe MI, 155609, 41.9164343, -83.3977101
Logan UT, 155362, 41.7369803, -111.8338359
Florence AL, 153911, 34.79981, -87.677251
Bangor ME, 153704, 44.8016128, -68.7712257
Hanford CA, 152981, 36.3274502, -119.6456844
Niles MI, 152900, 41.8297694, -86.2541768
Dothan AL, 152517, 31.2232313, -85.3904888
Vineland NJ, 151356, 39.4863773, -75.02596369999999
Jefferson City MO, 150350, 38.57670170000001, -92.1735164
Valdosta GA, 149849, 30.8327022, -83.2784851
Wichita Falls TX, 149299, 33.9137085, -98.4933873
Sioux City IA, 149240, 42.4963416, -96.40494079999999
Alexandria LA, 149189, 31.3112936, -92.4451371
Winchester VA, 146455, 39.1856597, -78.1633341
Texarkana TX, 146408, 33.425125, -94.04768820000001
Morristown TN, 146172, 36.2139814, -83.29489219999999
Albany GA, 145786, 31.5785074, -84.15574099999999
Rapid City SD, 145159, 44.0805434, -103.2310149
Wildwood FL, 144970, 28.8655006, -82.0379317
Rocky Mount NC, 144090, 35.9382103, -77.7905339
Flagstaff AZ, 144060, 35.1982836, -111.651302
Lebanon PA, 144011, 40.3409251, -76.4113497
Dalton GA, 143604, 34.7698021, -84.9702228
Sherman TX, 143131, 33.6356618, -96.6088805
Morgantown WV, 141041, 39.629526, -79.95589679999999
La Crosse WI, 139094, 43.8137751, -91.25190169999999
Hammond LA, 137048, 30.5043583, -90.46119949999999
Wheeling WV, 136708, 40.0639616, -80.7209149
Harrisonburg VA, 136555, 38.4495688, -78.8689155
Jonesboro AR, 135512, 35.835696, -90.7051346
Sumter SC, 134925, 33.9204354, -80.3414693
Bismarck ND, 134846, 46.8054947, -100.7876931
Springfield OH, 134831, 39.9242266, -83.8088171
Napa CA, 134300, 38.2975381, -122.286865
Battle Creek MI, 133289, 42.3211522, -85.17971419999999
Manhattan KS, 133072, 39.18360819999999, -96.57166939999999
Carbondale IL, 132693, 37.7272727, -89.2167501
Johnstown PA, 131441, 40.32674069999999, -78.9219698
Mount Vernon WA, 131179, 48.4201105, -122.3374542
Albany OR, 130467, 44.6365107, -123.1059282
Lawton OK, 128523, 34.6035669, -98.39592909999999
Cleveland TN, 128479, 35.1595182, -84.8766115
Pittsfield MA, 127859, 42.4500845, -73.2453824
Staunton VA, 126776, 38.149576, -79.0716958
Glens Falls NY, 126440, 43.3095164, -73.6440058
Ames IA, 126282, 42.0307812, -93.63191309999999
Sierra Vista AZ, 125663, 31.5455001, -110.2772856
Mansfield OH, 125319, 40.75839, -82.5154471
Wenatchee WA, 124118, 47.4234599, -120.3103494
New Bern NC, 122488, 35.108493, -77.04411429999999
San Angelo TX, 121839, 31.4637723, -100.4370375
Owensboro KY, 121348, 37.7719074, -87.1111676
Missoula MT, 121041, 46.8721284, -113.9940314
Altoona PA, 121032, 40.5186809, -78.3947359
Farmington NM, 120418, 36.72805830000001, -108.2186856
Lawrence KS, 119964, 38.9716689, -95.2352501
St. Joseph MO, 119690, 39.7674578, -94.84668099999999
Twin Falls ID, 119007, 42.5558381, -114.4700518
Sheboygan WI, 117841, 43.7508284, -87.71453
Goldsboro NC, 117286, 35.3848841, -77.9927651
Watertown NY, 116637, 43.9747838, -75.91075649999999
Anniston AL, 115788, 33.6598257, -85.8316318
Lexington Park MD, 114877, 38.2575517, -76.4620928
Brunswick GA, 114442, 31.1499528, -81.49148939999999
Weirton WV, 114235, 40.41895660000001, -80.58951669999999
Williamsport PA, 113104, 41.2411897, -77.00107860000001
Lewiston ME, 113023, 44.100351, -70.21477639999999
Beckley WV, 112369, 37.7781702, -81.1881557
Muncie IN, 112031, 40.1933767, -85.3863599
Longview WA, 111956, 46.1381676, -122.9381672
Michigan City IN, 111675, 41.70753939999999, -86.8950297
Kankakee IL, 106074, 41.1200325, -87.8611531
Gettysburg PA, 106027, 39.8309293, -77.2310955
Sebring FL, 105618, 27.495592, -81.440907
Ithaca NY, 104777, 42.4439614, -76.5018807
Mankato MN, 104072, 44.1635775, -93.99939959999999
Fond du Lac WI, 103836, 43.7730448, -88.4470508
Grand Forks ND, 103144, 47.9252568, -97.0328547
Gadsden AL, 103088, 34.014264, -86.0066386
Bay City MI, 102821, 43.5944677, -83.8888647
Decatur IL, 101483, 39.8403147, -88.9548001
Lima OH, 101115, 40.742551, -84.1052256
Cheyenne WY, 100723, 41.1399814, -104.8202462
Hot Springs AR, 100089, 34.5077615, -93.05460029999999
Rome GA, 99443, 34.257038, -85.1646726
Dubuque IA, 98677, 42.506348, -90.6677347
Cape Girardeau MO, 98275, 37.3058839, -89.51814759999999
Victoria TX, 98196, 28.8052674, -97.0035982
Corvallis OR, 97630, 44.5645659, -123.2620435
Pocatello ID, 97585, 42.8621042, -112.4506191
Ocean City NJ, 95634, 39.2776156, -74.5746001
Cumberland MD, 94122, 39.6528654, -78.7625185
Parkersburg WV, 88431, 39.2667418, -81.56151349999999
Grants Pass OR, 87730, 42.4390069, -123.3283925
Hinesville GA, 86378, 31.8315028, -81.6141099
Great Falls MT, 84864, 47.5052849, -111.3007715
Pine Bluff AR, 84629, 34.224908, -92.0033977
Midland MI, 83674, 43.6155825, -84.2472116
Kokomo IN, 83574, 40.486427, -86.13360329999999
Columbus IN, 83540, 39.2014404, -85.9213796
Bloomsburg PA, 83017, 41.003698, -76.4549457
Elmira NY, 81426, 42.0897965, -76.8077338
Casper WY, 79601, 42.84870900000001, -106.2980824
Grand Island NE, 76333, 40.9263957, -98.3420118
Danville IL, 72337, 40.124481, -87.6300207
Lewiston ID, 65512, 46.4004089, -117.0011889
Enid OK, 61920, 36.3955891, -97.8783911
Walla Walla WA, 61890, 46.0645809, -118.3430209
Carson City NV, 58130, 39.1637984, -119.7674034

